state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,city,pin_code,resource type,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen supplier willing to join WhatsAppBot
Maharashtra,Pune,22,387,COVIDFYI,b13bb7f0-beb9-41bc-a5c6-bb0e57ef069a,1274,medicine,020-24433247,False,0,0,8,arihant.chemist@rediffmail.com,,"ARIHANT CHEMIST LLP, Pune","PLOT NO.22A, S NO 46/1B +2GROUND 1ST,2ND AND 3RD FLOORKAKA HALWAI  INDUSTRIAL ESTATEPARVATIPUNE,Pune,411009",Not available,False,,411009,18.4865807,73.8501103,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Nanded,22,381,COVIDFYI,2c2f07dc-e954-4350-8e3f-8b7d36fe331c,1629,medicine,9422172040,False,0,0,8,dwarka.dist.nnd@gmail.com,,DWARAKA DISTRIBUTORS (CHQ),"SHOP NO. 1, H NO. 2-11-28/25 , PLOT NO. 117BEHIND MARATHWADA  HOSPITALBROBAN AREA, VAZIRABAI, NANDEDX,NANDED,431601",,False,,431601,19.1678399,77.3266991,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,c8b34da7-bdeb-4ce3-8a2d-1396cc25646d,1834,medicine,8800019150,False,0,0,8,,,Abhay Daaga,"Impex Healthcare, B-6/5, Ground Floor, Okhla Industrial Area Phase II , New Delhi 110020",,False,,110020,28.5339177,77.275411,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Jalna,22,375,COVIDFYI,d4ceb87d-b5ea-480d-8e1c-d7f096090b53,1282,medicine,02482-231470,False,0,0,8,pradip.mantri19@gmail.com,,BHAGIRATH AGENCY(CHQ),"SHOP NO 1 AND 2, WING NO 6,CHATRAPATI SHIVAJI MAHARAJ SANKUL,DAWA  BAZAR, JALNA,JALNA,431203",Not Available for next 2 weeks,False,,431203,19.8898177,75.841775,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,c701b1c3-4236-4745-86dd-2a86d1262ebd,1906,medicine,9920590070,False,0,0,8,,,Arnova HC,Lucknow,,False,,,26.8466937,80.946166,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,5e3445ce-e6d2-4b39-9985-a954d9408bda,1785,medicine,9818222450,False,0,0,8,,,Evergreen medicine shop,"Punjabi Bagh, Near Maharaja Agrasen hospital",,False,,,28.6740272,77.1341508,,,,Fabiflu 200mg available,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Akola,22,363,COVIDFYI,106bb43f-2729-4cb8-a964-4071d6298d4b,1504,medicine,0724-2426421 2426,False,0,0,8,nishantpcp@gmail.com,,NISHANT SALES & SERVICES (PCP),"1ST&2ND FLOOR, GOYANKA BUILDING,NASUL SHEET NO 64 HOUSE NO.652  1PLOT. NO. 115, RATANLAL PLOT, AKOLA,AKOLA,444005",Not answering the call,False,,444005,38.8986316,-90.0311458,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 5:22pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,13048c9c-3538-4383-9612-575d211f6fd5,1924,medicine,8080921821,False,0,0,8,,,Hospital Chemist,Worli Seaface,,False,,,19.0091432,72.8157283,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,a331a494-ea72-4d42-a53f-5306b46c0da1,1443,medicine,47046623,False,0,0,8,SAWHNEYKUNAL@YAHOO.COM,,BRITISH MEDIDEALS,"B-46, LAWRENCE ROAD,INDUSTRIAL AREADELHI.,DELHI,110035",Not responding,False,9810699965,110035,28.6790289,77.1488993,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 11:23am,,Unresponsive,,,,,,,,
Maharashtra,Gondia,22,372,COVIDFYI,643d66d0-d2f8-422b-9021-aee4e118a8c6,1550,medicine,07189-2542625201,False,0,0,8,pratapamgaon@gmail.com,,PRATAP MEDICAL STORES,"MAIN ROAD, AMGAON 441902DISTT. GONDIA,AMGAON,441902",,False,,441902,21.3772488,80.3836515,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,4a850ac2-bcd5-40e9-a5dd-766c78ac72e3,1638,medicine,9429136600,False,0,0,8,santram_agency@yahoo.com,,SANTRAM MEDICAL AGENCY,"R/02/121, SHIYAPURA, RAOPURA,VADODARA,390001",,False,,390001,22.303184,73.2001633,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,a8ff76d0-8cb9-4da0-a4c9-ed2c96bb4e43,1285,medicine,8288888212,False,0,0,8,info@avonmedicos.com,,AVON MEDICOS,"E-block nr DMC & H1108/3 Tagore nagar,,Ludhiana,141001",WhatsApp Interaction   Not Avaialble,False,,141001,30.915178,75.8192906,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,2cc15988-90d2-4475-8357-ac7176b933c6,1941,medicine,26823111,False,0,0,8,,,MLC Health Specialities LLP,"234, 2nd Floor, Hubtown SolarisN S PhadkeOpp. Teli GaliAndheri  East,MUMBAI,400069",Same entry - Not available,False,,400069,19.1148576,72.8499632,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,5942fb8c-2c0c-447d-9dfc-da3c44a20abd,1686,medicine,9319411616,False,0,0,8,Medcurispharmacy@gmail.com,,Medcuris Pharmacy,G-39/6 commercial centre Vikaspuri New Delhi 110018,Today,False,,,28.6402044,77.0752799,,,,,,Bharath Alur,"Others,Fabiflu",27/4/2021 6:28pm,,Pending,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,4a95ff2f-148e-480c-b9a1-4eb1291f4d31,1393,medicine,4066770909,False,0,0,8,hyd@novacare.in,,Novacare Healthcare Solutions Pvt.L,"H.No:- 6-1-190/25,Near NTR Statue,Padmarao  Nagar,Secunderabad,Hyderabad,500025",no answer,False,,500025,17.4281821,78.5060021,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:33pm,,Unresponsive,,,,,,,,
Maharashtra,Amravati,22,364,COVIDFYI,386d3321-4b95-45c7-baf7-c0410eacf9cb,1451,medicine,9422957999,False,0,0,8,geetamedicals@gmail.com,,GEETA MEDICAL AGENCIES,"SHOP NO 112,13,14MAHAVIR PLAZAAMRAWATI,AMRAVATI,444601",Not answering the call,False,,444601,20.9416359,77.7509303,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 5:27pm,,Unresponsive,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,24c505b4-b1b6-404f-b0a6-e10b03211d79,1506,medicine,9689884548,False,0,0,8,,,HOSPICARE AGENCIES,"SHOP NO 1 , GROUND FLOOR , VATVRUKESH APT.,S R NO 20 1 PLOT NO 10  VIDHATE NAGASHRI SHRI RAVI SHANKAR MARG,TAL. MAHANAGAR PALIKA",The number is busy.,False,,,19.9681104,73.7915365,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 3:11pm,,Unresponsive,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,c1f3a992-b1a8-4e15-8442-be4cce15abb6,1583,medicine,0253-2577750,False,0,0,8,mhdvagencies@gmail.com,,MAHADEV AGENCIES (NASIK),"1/2 1ST FLOOR, GOLE COMPLEXGOLE COLONY,DAVA  BAZARNASIK,NASHIK,422002",,False,,422002,20.005394,73.7840109,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Assam,Kamrup Metropolitan,7,70,COVIDFYI,66c7f6a9-81b0-4bfc-800f-b1df5ef5d2b5,1295,medicine,9971399708,False,0,0,8,aspharmaghy@gmail.com,,A.S. PHARMA PRIVATE LIMITED (T),"TULSI HARI BHAWANGMCH, BIRUBARI RDRUPNAGAR, INDRAPURGUWAHATI,  ASSAM,GUWAHATI,781032","Stocked out, expecting Remdesivir and Tocillizumab is expected by the 29th. Cannot sell it to patients directly, but will start supplying to hospitals. Fabiflu/ Favirapiravir to likely be stocked tomorrow",False,,781032,26.1519948,91.7465808,,,,Remdesivir distribution list,,Bharath Alur,"Remdesivir,Tocilizumab,Fabiflu",27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Latur,22,377,COVIDFYI,d416235e-5acd-4f1d-94f5-ac5af440644c,1659,medicine,2382248789,False,0,0,8,bharatagencieslatur@gmail.com,,BHARAT AGENCIES (LATUR)(CHQ),"SHOP NO 1 , H NO R 6/266MASJID ROAD, SALLE GALLI ROADBELOW  SANGAMESHWAR HOSTELLATUR,LATUR,413512",,False,,413512,18.4009627,76.5884897,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,df5e537c-3312-48b0-bb15-4511f61e30e8,1363,medicine,0261-241176 32402655,False,0,0,8,gurukrupaa87@yahoo.com,,GURUKRUPA MEDICAL AGENCY,"Y.K PALACE ,LUHARPOLEMACHALLIPITHSHAHPORESURAT,SURAT,395003",Busy,False,,395003,39.199461,-76.6113398,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 6:26pm,,Unresponsive,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,fd630a51-5c52-4d03-a502-38af46a6199a,1368,medicine,8839670706,False,0,0,8,raipurjms@gmail.com,,JAIN MEDICAL STORES RAIPUR,"28,29 NEW MEDICAL COMPLEXRAJBANDHA MAIDANRAIPUR,RAIPUR,492001",Switched off,False,,492001,21.2472051,81.6399806,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 11:33am,,Unresponsive,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,061f4112-ec37-499d-abac-f82540aacfde,1559,medicine,022 22062944/ 45,False,0,0,8,info@miltonlifecare.co.in,,MILTON LIFECARE PVT LTD,"B-103, FIRST FLOOR,KALBADEVI ROAD30, JAMBHULWADI,RAMJI HOUSE  PREMISES SOCIETY LTD,MUMBAI,400002",,False,,400002,18.9445873,72.8286937,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Bihar,Bhagalpur,8,92,COVIDFYI,3d8eee55-fa7f-4d6c-86e2-8425b2c9e1c9,1979,medicine,9472506280,False,0,0,8,,,Mukul Traders,Bihar in Bhagalpur distrcit,No hope of getting supply,False,,,25.242453,86.9842256,,,,Medicines,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Kolhapur,22,376,COVIDFYI,d039794d-960b-45d6-9e9e-672951cd3fa5,1575,medicine,9763604055,False,0,0,8,kundan.hosp.supply@gmail.com,,KUNDAN DISTRIBUTORS PVT LTD (ASU),"GR.FL.,PLOT NO.1,2,3,SR.NO.43/44/5,CTS NO.4009,PARVATI INDUSTRIAL  ESTATEPUNE SATARA ROADPARVATI , PUNEPUNE,PUNE,411009",,False,,411009,27.6648274,-81.5157535,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,4144724c-5e9a-4031-ab6a-6d1b2d0bec8d,1364,medicine,0755-4256040 4278402,False,0,0,8,pathakbrothers.2009@gmail.com,,PATHAK BROTHERS & COMPANY(BPL),"10 DAWA BAZARJ K BUILDING ,HAMIDIA ROAD, BHOPALBHOPAL  (M.P.),BHOPAL,462001",Busy,False,,462001,23.2652503,77.4044344,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:21am,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,b69a2d67-0592-4d7b-b05c-bb83cc8169db,1844,medicine,9860042064,False,0,0,8,,,Shree Surya Surgi Pharma Pvt Ltd,"G-23 A,Mumbai NakaSuyojit City Centre,Nashik,422001",,False,,422001,27.207854,78.023229,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,0a831359-2534-48e3-aa41-499c00a55c61,1438,medicine,9822270199,False,0,0,8,sukhakartashirur@gmail.com,,SUKHKARTA DISTRIBUTORS,"Near S T Bus Stand,2233 28 Shivseva Mandal Complex,Shirur  (Ghodnadi),,Shirur,412210",Not answering the call,False,,412210,18.8273465,74.3741369,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 5:11pm,,Unresponsive,,,,,,,,
Kerala,Ernakulam,1,7,COVIDFYI,341506e5-5ef8-4f03-a8c0-9d56922dd446,1284,medicine,9747550880,False,0,0,8,avighnacoc@gmail.com,,AVIGHNA ASSOCIATES CALICUT,"UGRA ARCADE THALICHALAPPURACalicutCalicutCalicut,CALICUT,673002","Unavailable in stock, Not sure when again available",False,,673002,11.247483,75.7850841,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,de2837bf-d84e-4e72-a8d6-0b6848f3e4c5,1349,medicine,011-25504849 011,False,0,0,8,narulaassociates1996@yahoo.com,,NARULA ASSOCIATES,"Rajendra Sunehari bhawanC 1 Block Plot No. 6,Janak puri,NEW DELHI,110058",Number not connecting,False,,110058,28.6217426,77.0882695,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 12:35pm,,Unresponsive,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,a5742a0c-a0f8-41dd-aba1-d3bfc5f6514b,1778,medicine,8287936608,False,0,0,8,,,Sanjeev Nangia,"Sunnyco, E-99-98-81, Lajpat Nagar I, Delhi",,False,,,28.5736598,77.2416189,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,83b44494-f223-45b4-a410-b3dcd77b8eda,1255,medicine,"9327198989, 9662900000",False,0,0,8,mehta.purav18@gmail.com,,UMIYA PHARMA DIST.,"223, NEELKANTH COMPLEX,OPP, CIRCUIT HOUSE, STATION  ROAD,DEHGAMDEHGAM,AHMEDABAD,382325",Out of stock for today,False,,382325,23.0699952,72.6551354,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Maharashtra,Yavatmal,22,397,COVIDFYI,f492210b-3aa6-400d-bd25-712912fd5dcc,1570,medicine,72300000000000,False,0,0,8,rkassociates.ytl@gmail.com,,R K ASSOCIATES,"SHOP NO. G-16 , PROP. NO. 349 TO 35YERAWAR CHOWKW.NO.40, MAA DURGA  DAWA BAZAR,,YAVATMAL,445001",,False,,445001,20.3917716,78.1308761,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,7b9be527-9734-4051-95e2-de0f80546123,1452,medicine,0251-2711100   0251-2711199  +91 88067 38000,False,0,0,8,rajamedicalstore@yahoo.com,,RAJA MEDICAL STORES,"BARRACK.NO.978, ROOM NO.4 & 5,OPP SNEAR POST OFFICE STATION  ROAD,ULHASNAGAR, THANE DISTLBT NO 3 23 02 095 2012",No response from landline/mobile,False,,,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:07pm,,Unresponsive,,,,,,,,
Maharashtra,Latur,22,377,COVIDFYI,a24928fa-918a-4bdb-936e-d9af734a3cda,1627,medicine,02382-249476,False,0,0,8,karwapharma@in.com,,KARWA PHARMACEUTICALS (CHQ),"NEAR UDYOG TOWER,SIGNAL CAMPLATURLATUR,LATUR,413512",,False,,413512,18.3953696,76.5688317,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nanded,22,381,COVIDFYI,d088ebf8-3f64-4b44-8a19-d66d0231baaa,1657,medicine,9423135965,False,0,0,8,shriniwas.nanded@gmail.com,,SHRINIWAS AGENCIES,"RAILWAY STAION ROADSANMAN PRESTIGENEAR Z.P.BUILDINGSHOP NO.8 &  9,,NANDED,431601",,False,,431601,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Neemuch,21,342,COVIDFYI,492db089-b6a4-4b01-908f-0b3dbd90f182,1337,medicine,07423-223590,False,0,0,8,rporwal420@gamil.com,,PORWAL MEDICAL(NEM),"1 VEER PARK ROADNEEMUCHNEEMUCHNEEMUCH (M.P.),NEEMUCH,458441",No stocks available.,False,,458441,24.4603081,74.8688372,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,07efef42-15d8-42fc-9569-84540449a33f,1634,medicine,020-26122264/9890680696,False,0,0,8,girish007lunavat@rediffmail.com,,PRAKASH MEDICAL CENTRE,"OPP PUNE RAILWAY STATION,NEXT TO HOTEL SAGARPUNEPUNE,PUNE,411001",,False,,411001,18.5278489,73.8758618,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,1ec8b805-71fb-4e11-b6ae-878e6d049d78,1493,medicine,918000000000,False,0,0,8,sudharanchi@yahoo.co.in,,SUDHA ENTERPRISES (RANCHI),"LINE TANK ROADNR, FIRYALALRANCHI - 834 001JHARKHAND,RANCHI,834001",Person you are trying to reach is not available,False,,834001,23.3719655,85.3261229,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 2:07pm,,Unresponsive,,,,,,,,
Kerala,Ernakulam,1,7,COVIDFYI,62b3e9ee-a8a1-475a-ac16-35e1730a1f1a,1507,medicine,0484-2401804,False,0,0,8,stantonysmedicals@gmail.com,,ST.ANTONY'S MEDICAL DISTRIBUTORS,"Door No: 64/162 A1,64/162A2NEAR LISSIE  HOSPITAL,ERNAKULAM,COCHIN,682018",Not answering the call,False,,682018,9.9882866,76.2881449,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 9:16pm,,Unresponsive,,,,,,,,
Maharashtra,Solapur,22,393,COVIDFYI,e6ae8f63-1d66-40f6-af1d-15c39c11f894,1281,medicine,02184-222543/ 90,False,0,0,8,amit@apteagencies.com,,"APTE AGENCIES, (CHQ)","729/3/4 CHATRAPATI COLONYKURDUWADI ROADBARSHIDIST  SOLAPUR,BARSHI,413401",Stock not available and not allowed to store in future,False,,413401,18.2333856,75.6941478,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Tamil Nadu,Madurai,32,548,COVIDFYI,6ddf9fc0-887b-4135-8a12-9b7be7c21ed2,1346,medicine,9500927333,False,0,0,8,karshinpharma@gmail.com,,KARSHIN PHARMA,"PLOT NO 1AV K P NAGAR 3RD CROSS STREETMADAKULAM MAIN  RdPALANGANATHAMMADURAI,MADURAI,625003",Line was busy.,False,,625003,9.8984328,78.0965691,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 7:59pm,,Unresponsive,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,b614b14f-a5ec-4861-9119-ae907f5bd46a,1462,medicine,0731-2577876 ,False,0,0,8,dhruviindore@gamil.com,,DHRUVI PHARMA PVT LTD (IND),"Shop No/Plot No.:Plot No. 160-161Pu 4,Sch No. 54,Ab Road,Indore,INDORE (M  P),INDORE,452010",Busy,False,9303277446,452010,22.7497518,75.8954705,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:15am,,Unresponsive,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,4d1b0fad-24a2-4373-9013-781d25202685,1345,medicine,6291049491,False,0,0,8,,,Saurabh Surana,,Will not pick up phones. Drop a text,False,,,,,,,,,https://www.theuncutteam.com/resources,Bharath Alur,Fabiflu,27/4/2021 6:49pm,,Unresponsive,,,,,,,,
Punjab,Patiala,29,495,COVIDFYI,2b5933ad-6490-4fc5-9012-8bd40384191f,1318,medicine,9855468600,False,0,0,8,punjab.surgical@yahoo.in,,PUNJAB SURGICAL & MEDICINE CENTRE,"PATIALA12 to 13 and 16 to17G T B MARKET T B HOSPITAL Rd,PATIALA,147001","No stock available of any of the following :    Remdesivir,Fabiflu or Tocilizumap .",False,,147001,30.3356794,76.3978853,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Maharashtra,Akola,22,363,COVIDFYI,8a37cb2b-51ed-4c39-901a-9ac297a85a16,1396,medicine,7242431429,False,0,0,8,balajiagenciesakl@gmail.com,,BALAJI AGENCIES,"SHOP NO. 12,13,16 &17, DAWA BAZARPLOT NO. 9, SHRAWAGI PLOT,HOLICROSS  CONVENT ROAD,AKOLA,AKOLA,444001",Contact Unreachable,False,,444001,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 3:28pm,,Unresponsive,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,6ad5beb7-d11a-479c-989a-ed5fe1da2a16,1459,medicine,4428606221,False,0,0,8,omsakthimedi@gmail.com,,"Om Sakthi Medi Centre, Chennai","New No. 163, Old No 104 and 107,Omshakti Towers, Anna  SalaiChennai,Chennai,600002",Not answering the call,False,,600002,13.0654432,80.2669685,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:59pm,,Unresponsive,,,,,,,,
Tamil Nadu,Thanjavur,32,557,COVIDFYI,9361d5c1-5979-4698-a74b-ba5d8ccd62f4,1312,medicine,9443412456,False,0,0,8,ctctn@yahoo.com,,SIVAGAMI MEDICAL,"364 WEST MAIN STREETTANJORE 613009.,TANJORE,613009",Currently not in stock. May be available next week,False,,613009,10.787233,79.1315245,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,ef6a8b22-30c6-429a-aefb-f4aa60fc33fa,1298,medicine,8826929090,False,0,0,8,info@aaraarhealthcare.com,,AAR AAR Healthcare (South),"18, BASEMENT SANT NAGAREast of KailashGreater Kailash (50),NEW  DELHI,110065",,False,,110065,28.5678123,77.2616473,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:29pm,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,bf92879e-4caf-43f2-b507-b4da17c4816b,1455,medicine,9619514067,False,0,0,8,shreeharienterprises81@gmail.com,,SHREE HARI ENTERPRISES,"VRINDAVAN YOJNARAI BAREILLY ROADAMBEDKAR  UNIVERSITYLUCKNOW,LUCKNOW,226025",Out of network area,False,,226025,26.3579419,81.1573975,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:08pm,,Unresponsive,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,5fc38770-8a1d-4920-96ce-dd2d829cad8e,1350,medicine,8879640426,False,0,0,8,regsonhealthcare@gmail.com,,REGSON HEALTH CARE,"MAYUR MARGBEGUMPETMARREDPALLY,HYDERABAD,500016",Out of network coverage area,False,,500016,17.4432666,78.4607575,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:32pm,,Unresponsive,,,,,,,,
Tamil Nadu,Coimbatore,32,539,COVIDFYI,31ca8f8f-adc3-4c37-9200-3b5a0a7a545a,1484,medicine,4224358686,False,0,0,8,selvarathna.cbe@gmail.com,,SELVARATHNA AGENCIES,"OLD NO 15/20 NEW NO 35OPPANAKARA  STREETCOIMBATORE,COIMBATORE,641001",Not answering the call,False,,641001,10.9990845,76.944141,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:44pm,,Unresponsive,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,ba6819b2-eda9-4f42-835b-d12208f79bca,1756,medicine,9310353839,False,0,0,8,,,Anand Drug store,25 B Khan market,Not answering,False,,,40.8584286,-74.3523832,,,,Medicine - Fabiflu -400mg and 800mg,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Rajasthan,Jodhpur,30,520,COVIDFYI,ea070045-cff9-49e5-93e6-109c782defe7,1437,medicine,0291-2643881,False,0,0,8,laxmipharma@yahoo.co.in,,LAXMI PHARMA,"MEDICINE MARKET,OPP. M.G.HOSPITALJODHPUR,JODHPUR,342001",Not answering the call,False,,342001,26.28447,73.0180736,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 8:39pm,,Unresponsive,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,4f99e25e-578a-4950-ad97-543c5c80ec6c,1277,medicine,7405673733,False,0,0,8,,,Gandhi Medical Store,Krishnagar,,False,,,23.4013101,88.5021152,,,,Free Home Delivery,,Bharath Alur,,27/4/2021 6:29pm,,,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,ab7d6f05-55c0-4882-ad00-0cf60ec4c8e8,1446,medicine,9827110901,False,0,0,8,sanjaykrawats@gmail.com,,KUMAR MEDICOSE,"SHOP.NO.1- OLD MEDICAL COMPLEX,G.E.ROAD,RAIPUR,RAIPUR,492001",Busy,False,,492001,21.2466398,81.6391726,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 11:34am,,Unresponsive,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,00ad8e45-33cd-4997-883c-745ffbaa3c69,1399,medicine,8886289944,False,0,0,8,purchase@mrghospitals.org,,MALLAREDDY NARAYANA MULTISPECIALITY,"HOSPITAL CENTRAL STORE (A UNIT OFD NO:1-1-216,SURARAM X ROADOF  CHANDRAMMA EDUCATIONAL SOCIETY)JEEDIMETLA,HYDERABAD,500055",Not Available   busy,False,,500055,17.5342172,78.4343262,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unresponsive,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,03316752-4975-4363-92dc-346714cf11e0,1415,medicine,9427712710,False,0,0,8,,,Tilak Medical Hospital,Rakhial,Not answering,False,,,23.0213204,72.6239242,,,,Free Home Delivery,,Bharath Alur,,24/4/2021 12:15pm,,Unresponsive,,,,,,,,
