state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,resource_type_1,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen_supplier_willing_to_join_WhatsAppBot,Details,Other_comments,resource_type_2,Sales_Renta_Charity,Status,last_verified,Row_ID,Selected_By_User,Verification_Image
Rajasthan,Jaipur,30,515,Care,9d638bd8-6666-4697-b50c-2fbeb24a70ba,735,oxygen,9982839392,False,0,0,1,,,Anand Gases,,"Out of stock, the supplier not sure of replenishment. Status as on 25.04",False,,,,,,4/25/2021 6:32 PM,,Oxygen Cylinder,,,,"April 25, 2021 6:32 PM",,,Cylinder,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,7a489b7c-9423-4ddb-b75d-fa1a623ba616,273,oxygen,7665782835,False,0,0,16,,,no name,Saltlake,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:31:01,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,d67ee80e-1187-49d2-9440-aec73501da7f,946,oxygen,93245032148108540000,False,0,0,1,,,"Alpesh Bhai / Bipin Bhai, Veer Foundation","Southern Gas, Contact Person: S Pai",Unavailable Stock,False,,,,,,,,,,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,CW Volunteers,e8b31aaf-894f-4a02-8ceb-fb712addc8fa,34,oxygen,7879828854,False,0,0,11,,Rs 550 for 15L,Vishwajeet ,"Sk Traders near vinayak, samvir road ",,False,,,,,cw17,30.04.2021,,,,,,,,,refill,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,Care,728aa1ad-3cee-4674-9f02-be5283974f6c,396,oxygen,9811118567,False,0,0,1,,,Durga Agencies,Singh Sales Corporation,Third Party Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,Care,18b601c0-3def-491c-83f2-ff118a6c1b55,734,oxygen,9829060727,False,0,0,1,,,Singhal Oxygen,,"Out of stock, can message him on WhatsApp. Trying to replenish soon. Status as on 25.04",False,,,,,,4/25/2021 6:33 PM,,Oxygen Cylinder,,,,"April 25, 2021 6:33 PM",,,Cylinder,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Dehat,35,650,Care,965ade7d-5659-4238-b387-fc3fda300fa8,679,oxygen,9769577885,False,0,0,1,number buzy,,Spec & Cal Gases Pvt Ltd. Contact Person: K Manoharan,Shivaji nagar,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,3bcd55f5-111e-459e-ac50-dc1c645b1e03,258,oxygen,9097041313,False,0,0,12,,,Indirapuram Gurudwara,"Sucheta Kriplani Marg, Sector 15, Indirapuram, Ghaziabad, Uttar Pradesh 201014",no number ,False,,,,,Siddharth,05/02/21,,https://indianexpress.com/article/cities/delhi/gurdwara-in-ghaziabad-offers-oxygen-langar-for-covid-patients-7295770/,,,,,,not verified,,Delhi,201014,,Yes (beds in the gurudwara),,,,,,,,,,,,
West Bengal,Kolkata,37,707,Care,ef3a7855-71a6-4a3a-8624-70db83d0be4e,659,oxygen,9831267286,False,0,0,1,,,Sagar Oxygen,,Unavailable at the moment. Should be available after 30th April 2021.,False,,,,,,4/24/2021 2:43 PM,,Home delivery,,Archisha Singh,,"April 24, 2021 2:43 PM",,,Concentrator,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,Care,37580e7c-f5a6-4748-8cc7-0b4cda2a8c52,409,oxygen,9823088673,False,0,0,1,"Strictly, NO CALLING UNLESS OXYGEN IS NEEDED",,Essem Gases Pvt. Ltd.,-,Third Party Verified,False,,,,,,,,"Near Nalanda Dental Clinic , Patna , Bihar",https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,5f724fdc-4f34-4838-82cb-8178d2c959aa,966,oxygen,9850065707,False,0,0,1,"6.8 lb for 6-7 hrs, 10.2 lb for 8-12 hrs, 47 lb for 2 days (got this from a picture of a note on twitter) | The contact is for someone in TN, but they have four brances in BLR with available supplies.",,Nana Gas Industries,Primea,Available,False,,,,,,,,Hosur | Four different branches in BLR including one in Jigani,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Andhra Pradesh,Anantapur,5,20,Care,56da4810-a2b2-4770-bd8b-33de43442f2a,1041,oxygen,9900489790,False,0,0,1,,,Peenya Industrial Gases,Kumar Oxygen Gases,Not Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
West Bengal,Purulia,37,714,West Bengal COVID Aid Network,95911f0d-a938-4d90-9f13-60f803b6e0c3,377,oxygen,6289160044,False,0,0,16,,,Tushar Awasti,Purulia,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:24:10,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,Murshidabad,37,709,West Bengal COVID Aid Network,b6974943-01fa-4b04-b7fc-ee3bef205357,362,oxygen,9093221441,False,0,0,16,,,Khudiram pathagar jayanta das,Berhampore,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 12:40:53,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,6d2a9c3f-3f4c-4b24-a767-3a75b064f1cf,330,oxygen,9836035945,False,0,0,16,,,Uttam,Barangar,Ambulance,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:59:13,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,Birbhum,37,698,West Bengal COVID Aid Network,ad543b53-1bfa-42ba-ba71-c009216c54da,386,oxygen,7001454530,False,0,0,16,,,Tameyo Dey,Shantiniketan,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:26:14,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,2b26e3f4-3279-4f52-a648-7aa77cf4934d,309,oxygen,8918071202,False,0,0,16,,,Sudip,Khayramari,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:37:16,Unavailable,Verified,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,604934f4-b749-4d54-890a-500db034e3a2,509,oxygen,8861282425,False,0,0,1,,,Usuru Foundation,SIMANDHAR SWAMI JINALAYA GHATKOPAR EAST,Available,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Concentrator/Cylinder,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,59ff076b-2b01-4135-937b-d1fdcdaf3c6d,303,oxygen,6289235283,False,0,0,16,,,Ritankar das,Dumdum/ Laketown,Red Volunteer,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:54:39,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,682cf3c4-e00e-465c-9f74-3ad47a729dd5,274,oxygen,7003425147,False,0,0,16,,,Healthy Minds Yoga,,whatsapp to pre-book-cylinders on rent.Free Home delivery also done. Refill and Cans available.,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:31:20,Available,Verified,,,,,,,,,,,,,,,,,
Uttar Pradesh,Meerut,35,663,Care,e41721a6-6e39-4cd6-aef6-29949925b7b4,604,oxygen,9844019233,False,0,0,1,,,PSB Medicare Systems,Krishna Gas Agencies,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Concentrator/Cylinder,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,3f7ac845-e74f-4a69-a545-d4c3947c06f4,783,oxygen,9443390259,False,0,0,8,,,"Erode Air Products 4 BUNGALOW, 7 BUNGALOW, VERSOVA, YARI ROAD.",,,False,,,,,,,,,,Varun,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,ac710603-21fd-4fbe-83de-03a1193e0be2,1083,oxygen,9825134840,False,0,0,8,,,Oxygen Suppliers Life Line Gases,,,False,,,,,,,,,,Kashish,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
West Bengal,Hooghly,37,703,West Bengal COVID Aid Network,178572c4-5b40-4062-b4c6-a61d10c35eae,239,oxygen,8420083427,False,0,0,16,,,Niramoy Medicine,Kundughat,no stock,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:42:51,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,5450c2ea-fb05-4219-bda2-2eb40393a841,266,oxygen,9836237754,False,0,0,16,,,Sil Pharmacy,Park Circus,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:29:56,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,e8a69af0-1d25-4326-a387-ccf2bea3adbb,940,oxygen,98207347867021670000,False,0,0,1,9440 for 6.8 L cylinder. Lots of stock available. They also provide a trolley to transport.,,Sheth Motisha Jain Sangh,Ramesh,Available,False,,,,,,,,Jigani,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen - Refill,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,3feb63ed-cf8b-40a2-bc2e-e0fab85126ac,423,oxygen,9836958081,False,0,0,16,,,Arghya Das,Baranagar,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 11:10:20,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,323e4060-f3ab-49bf-853a-a929d97fe431,270,oxygen,9883272704,False,0,0,16,,,Punit Jain,Kolkata EM Byepass-Saltlake-Newtown- Rajarhat,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:30:23,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,South 24 Parganas,37,715,West Bengal COVID Aid Network,391a78e7-c499-48b8-a0e7-b1c5ae606877,356,oxygen,8910898785,False,0,0,16,,,no name,Baghajatin,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 11:03:29,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,ead09382-775f-4940-8108-d74e2d1a5e5f,323,oxygen,9831105603,False,0,0,16,,,Milk Colony,Milk colony,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:38:45,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,COVIDFYI,d16a950f-255c-4538-a557-3da256d694bb,206,oxygen,7384073807,False,0,0,8,,,Ansar Medishopi,,,False,,,22.6979939,88.3806116,,,,,,Tanushree Sen,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,CW Volunteers,5df0954e-ac94-40cd-a981-956f0ae1846a,68,oxygen,8860202473,False,0,0,11,,4500 rs,oxygen,,,False,,,,,cw6,05.05.2021,,for all,,,,,18l can,,cylinder,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,Care,27e69539-977c-4610-979c-f41a0c631445,308,oxygen,94488213478867710000,False,0,0,1,,,Galaxy Air Products,Oxygen Cylinders,Third Party Verified,False,,,,,,,,Surat,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Jammu & Kashmir (UT),Jammu,17,241,COVIDFYI,593caaa6-1da3-447d-b911-6d60afcfc1dd,641,oxygen,9821106357,False,0,0,8,,,"Shree Sambhavnathji Jain Derasar, Boriwali West RSS Gases",,,False,,,,,,,,,,,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,12357f13-0a27-4e49-bb13-e0af8c8d8a8a,395,oxygen,9860399529,False,0,0,8,,,Sadharam gas ,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,f89bfe72-88e5-44d5-8a8b-6596a2bcca85,304,oxygen,9433782958,False,0,0,16,,,srijana majumdar,Dumdum,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:54:53,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,39ddbc11-5f22-4807-b1c5-d4306925450d,439,oxygen,8777027437,False,0,0,16,,,Volunteer,Madhyamgram ,Volunteer Providing leads for Oxygen ,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 22:26:37,Available,Verified,,,,,,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,e961c94b-bf15-4cae-b19d-6184362b2be5,1080,oxygen,9999829226,False,0,0,8,,,Aditya Gases Aims Oxygen Pvt. Ltd.,,,False,,,,,,,,,,Kashish,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,db0d3912-5a4f-43bc-b458-0f4f0d9af829,521,oxygen,9849129996,False,0,0,1,"Not answering, called twice.",,Vingas Industries Pvt. Ltd.,Nameless,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,e5db56da-aa83-43ed-a4f6-af8891e08636,259,oxygen,8420004004,False,0,0,16,,,Sujataa Dutta,,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:29:05,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,200a210f-8c72-4184-8a92-2a77a1a9f3e6,425,oxygen,6290062623,False,0,0,16,,,Not known,Kasba,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 11:10:43,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,Birbhum,37,698,West Bengal COVID Aid Network,9344a8e5-5338-4849-9b78-2ab6658ee4b3,390,oxygen,7584850123,False,0,0,16,,,Madrasapalli,Near Jambuni Bus Stand,refilling ,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:26:55,Available,Verified,,,,,,,,,,,,,,,,,
Maharashtra,Nagpur,22,380,Care,ce6e4b00-472c-46e6-8608-bc9e1d703f1a,462,oxygen,8923335227,False,0,0,1,No avialability,,Radhika air product,Nameless,Unavailable Stock,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,231e8fad-83df-463b-be5f-f18d69944ec4,429,oxygen,8961972733,False,0,0,16,,,no name,Jadavpur,refilling,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 11:11:23,Available,Verified,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,7e1625c2-2ffe-4afe-8625-351a178ec07e,382,oxygen,011 41400400,False,0,0,12,,,Oxygen Control Room,LG Office Delhi,Keep trying. Response is quite good as shared by the users.,False,,,,,Gopal,05/09/2021,,,,,,,,verified,refill & cylinder,Delhi,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,0bd1c6f0-718c-4a9c-bb16-bab3357830a6,335,oxygen,9734983811,False,0,0,16,,,Not Known,Barasat,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:59:52,Available,Verified,,,,,,,,,,,,,,,,,
Karnataka,Hassan,19,293,Care,1a2784ff-7da3-4a9c-91dd-9f32f995b97a,782,oxygen,7005215426,False,0,0,1,Supplies strictly only to people based out of Hassan district,,[Requested],Lakshmi Gas,Available,False,,,,,,,,Hassan,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,0223d725-0c0a-41c2-9e38-bb2de7831d04,975,oxygen,9412248290,False,0,0,1,"Requested a follow-up, early next week.",,Kalinga Gases,Usuru Foundation,Unavailable Stock,False,,,,,,,,"No. 35&36, 7th A Cross, Garden Villas, Nagarbhavi, Bangalore - 560072, Near BBMP Maternity Hospital",https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,c65fadda-dd41-4464-af85-a698287da4ad,295,oxygen,9830680887,False,0,0,16,,,"Kuber SIngh Rawat (Near Borokacchari Temple, Dumdum)",Dumdum,,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:35:05,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,Howrah,37,704,West Bengal COVID Aid Network,207d38bc-292f-42db-b921-eba0338b270c,250,oxygen,9804148878,False,0,0,16,,,Not known,Howrah,Refilling,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:45:00,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,Paschim Medinipur (West Medinipur),37,712,West Bengal COVID Aid Network,f2f1ffed-a97a-489d-a41e-4de5a49b023c,358,oxygen,03222253648,False,0,0,16,,,no name,Kharagpur,Refilling,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 12:35:27,Available,Verified,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,1c757e65-1af6-4eaf-bef3-9ca2af0b8d87,501,oxygen,9867887866,False,0,0,1,Not sure if they'll get stock tomorrow also,,Madinatul Islamia Welfare & Educational Trust,Gina Gases,Unavailable Stock,False,,,,,,,,Bhiwandi,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,0d94c6f8-5faf-4449-b594-fac636bdfd1a,903,oxygen,9885378287,False,0,0,8,,,Murali Krishna Nameless,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Satara,22,391,COVIDFYI,809735c3-18a6-4e32-85f1-54537a08531c,1022,oxygen,6353382380,False,0,0,8,,,Ketan Bharat Distributers,,,False,,,,,,,,,,Ameya Bhelonde,,5/1/2021 21:27:03,,Pending,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,f55079a3-2314-4725-85d9-1b8362a56a6a,262,oxygen,9089085252,False,0,0,16,,,Tablet Pharmacy,Kolkata,Refill,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:29:22,Available,Verified,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Dehat,35,650,Care,8864516d-21f5-42bd-86c5-a23f7f97a030,686,oxygen,9419187356,False,0,0,1,number buzy,,Raj Gas,Ratan lal nagar,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,b2a2f801-c2b4-47f7-8c7f-9a59d9cf9122,1048,oxygen,9600566575,False,0,0,8,,,Anthony (VCare) Agrawal Samaj Health Centre-Free Oxygen,,,False,8072300000,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,e5c01167-d0ef-4063-a545-0f4d781c3594,276,oxygen,9064464248,False,0,0,16,,,Name Unknown,Baghajatin,only refilling,False,,,,,,,,,https://wbcan.org/,,,5/11/2021 11:31:59,Undetermined,Call not answered,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,7d5bcf66-c97f-48f5-859a-81a69d1985f3,298,oxygen,9433727576,False,0,0,16,,,Bimal,Dumdum,Incoming call not available,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:53:56,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,4d353034-78fe-4673-b7fc-86e07af03f22,300,oxygen,9007427926,False,0,0,16,,,Aryan Oxygen Services,Dumdum Metro,,False,9748613508,,,,,,,,https://wbcan.org/,,,5/10/2021 10:54:05,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
Uttar Pradesh,Agra,35,608,Care,ca5ba159-28e9-4e89-9524-acb1a25f77d4,1088,oxygen,9897487555,False,0,0,1,,,Advance gases and chemicals,Agra Medical Gases,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,c6154461-86b3-4889-923e-c38243101e8a,988,oxygen,97643779999225580000,False,0,0,1,,,Sagar Gases Pvt. Ltd.,Eureka Gases,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,4dd46a2d-3044-4d71-9eaa-db905363fe7f,267,oxygen,9811623860,False,0,0,12,,,Oxygen ,Faridabad,Unanswered ,False,,,,,Archana,05/02/21,,,,,,,,,refill & cylinder,Delhi,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,cd21c822-73b0-433a-850d-f8417a4c8f26,948,oxygen,8960002222,False,0,0,1,8000 rs deposit. Pick up from Jayanagar. They're running out soon so please book asap.,,12 ltr cans (300 pumps) Only for paitents whos SpO2 level is below 85. Rs. 400/can,Mercy helpline,Third Party Verified,False,,,,,,,,Jayanagar,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
West Bengal,South 24 Parganas,37,715,West Bengal COVID Aid Network,0ddf79f6-8349-4636-af40-d6995feb6d60,350,oxygen,9903323331,False,0,0,16,,,Nikita dhawan,New alipur,only oxican,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 11:01:54,Undetermined,Phone Unreachable,,,,,,,,,,,,,,,,,
West Bengal,Kolkata,37,707,West Bengal COVID Aid Network,f630b015-7f9a-4b4b-ad75-c7fd32ae81d3,286,oxygen,9830048199,False,0,0,16,,,no name,Jadavpur,Ambulance Number,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:52:18,Unavailable,Verified,,,,,,,,,,,,,,,,,
West Bengal,Hooghly,37,703,West Bengal COVID Aid Network,dc371dcb-9953-4d2f-b61b-925bb487bea5,244,oxygen,9123096167,False,0,0,16,,,no name,Chandannagar,Refilling,False,,,,,,,,,https://wbcan.org/,,,5/9/2021 10:54:22,Available,Verified,,,,,,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,West Bengal COVID Aid Network,aa6f497a-2f2a-43f7-9823-8394e3f3ed1f,308,oxygen,9734631079,False,0,0,16,,,Sudip ,Khayramari,,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 10:55:19,Undetermined,Invalid number,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,d22814ea-a50d-406b-9525-a845f4d8ca24,973,oxygen,9837100445,False,0,0,1,,,BABA gases,Jamia Ghaisul Huda,Unreachable,False,,,,,,,,Electronic City,,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Uttar Pradesh,Bareilly,35,622,Care,e039f649-65c2-4475-bb8b-e9390c828598,1035,oxygen,9219274797,False,0,0,1,,,Agra Medical Gases,Kumar Agencies,Not Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,Care,6abf5ec2-b4a2-4d34-9834-4acb47fd8f58,645,oxygen,9334486903,False,0,0,1,,,Ramesh Mahajan,Ketee Welding,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,a0b8431e-4892-4c27-a2fa-b7d60bfd7bc9,897,oxygen,8108001855,False,0,0,8,,,"LOKHANOWALA, OSHIWARA, S V ROAD, JOGESHWARI Sunny Industrial SalesPvt. Ltd.",,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
West Bengal,Purba Medinipur (East Medinipur),37,713,West Bengal COVID Aid Network,0e4cfe31-364c-4fb3-8dd3-5dfef905de32,438,oxygen,9734534943,False,0,0,16,,,Subhon kumar Jana,Egra,Refilling only,False,,,,,,,,,https://wbcan.org/,,,5/10/2021 22:17:42,Available,Verified,,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,Hotstar Jaipur,2428f724-1297-4ff7-a3c5-9ab19ff17d1e,35,oxygen,9001091768,False,0,0,10,,,Jaipur Oxygen ,,Verified. Available on 1st May 7pm,False,,,,,,01/05/2021 18:00,,,,Kushal,,1/5/2021 19:00:00,,Verified,Cylinder,Jaipur,,,,,,,,,,,,,,,
Chhattisgarh,Raipur,10,148,CW Volunteers,5f229b3c-5110-4498-af2b-71bdc1487db7,13,oxygen,7000162813,False,0,0,11,,free,Diler singh,"marine drive, gurudwara",,False,,,,,cw9,29.04.21,,,,,,,,,concentrator,,,,,,,,,,,,,,,,
