state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,last verified,resource type,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,🔒 Row ID,Selected By User,Verification Image,oxygen supplier willing to join WhatsAppBot
Bihar,Aurangabad,8,89,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,b51845c1-359f-4c3e-a7f0-f91774efc5fb,472,hospital,1234567890,False,0,0,12,,,Hospital Beds - Aurangabad,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Aurangabad,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,7e89f683-c6ae-46de-97bc-77b1f241a55a,363,hospital,1800 102 5555,False,0,0,12,,,Manipal Hospital,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017, India","1 Oxygen cylinder/concentrator as of Sunday, 9th May, 2021",False,,,,,Mriganka,05/09/2021,,,https://covidbengaluru.com/,,,,,unreachable,,accepts_covid,Bangalore,,Not available ,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,f4466510-dd3e-497c-807c-f2b3337df843,3671,hospital,9825649192,False,0,0,8,sda.rtsv@gmail.com,,R.T.S.V Hospital,,,False,2612578887,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 14:01:00,,Unresponsive,,,,,,,,,,,,
Bihar,Khagaria,8,103,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,bc91c481-f938-4a6d-96c9-5a37bbacc3a4,485,hospital,1234567890,False,0,0,12,,,Hospital Beds - Khagaria,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Khagaria,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,70180437-189e-4e9e-9a78-79fd9c0532f5,131,hospital,9136665105,False,0,0,12,,,SR Memorial hospital,,same number as apex hospital borivali and this number does not exist.,False,,,,,Arati,04/30/21,,,,,,,,verified,,accepts_covid,Mumbai,,,,,,,,,
Uttar Pradesh,Unnao,35,681,COVIDFYI,697b8105-9023-45de-a62a-60c5c1dc88f6,4103,hospital,9412738652,False,0,0,8,,,Shri Ram Murti Smarak Hospital,,,False,9412293353,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 12:39:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,a59fc7f8-66a8-4d2a-a742-2bcab51e6b60,251,hospital,9119690303,False,0,0,12,,,Makewell Hospital,"Vijay Tower, CP-1, Vastu Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Normal Oxygen Support + ICU Oxygen Support+Ventilator Support provided.,False,7897492222,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226010,,,,,,,,
Haryana,Gurgaon,15,206,CW Volunteers,112f8fca-e30b-4f18-b375-7fea0435b6ba,20,hospital,9818073527,False,0,0,11,,,hospital,,,False,,,,,,30.04.21,,sp02 - 90,,,,,,,,oxygen bed,,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,6342d04c-f87c-49ab-8449-916f3c6bba95,112,hospital,022-25855081,False,0,0,12,,,Lifecare Hospital,Thane,No bed available,False,,,,,Pawan,04/30/21,,,,,,,,verified,,,Mumbai,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,60d65dad-d22b-41ea-8f71-b259deb61d6b,110,hospital,022-25763500,False,0,0,12,,,Hiranandani Hospital,Powai,Operator keeps bouncing calls from one department to the other and concerned person has no answer. ,False,,,,,Pawan,04/30/21,,,,,,,,unreachable,,,Mumbai,,,,,,,,,
Uttarakhand,Dehradun,36,687,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,6ee0b87d-96c4-4175-aafb-0966a8f927ce,459,hospital,1234567890,False,0,0,12,,,Dehradun Covid Beds,Dehradun,,False,,,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy.,http://covid19.uk.gov.in/bedssummary.aspx,,,,,verified,,accepts_covid,Dehradun,,,,,,,,,
Kerala,Ernakulam,1,7,COVIDFYI,632afc02-2910-43b1-9176-bd299d54f093,3757,hospital,9847278924,False,0,0,8,,,Medical College Ernakulam,,,False,,,,,,,,,http://dhs.kerala.gov.in/wp-content/uploads/2020/03/83744569_2653648304863977_9161871785963028480_o-1.jpg,,,4/23/2021 17:49:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8bc6ee55-4f12-4491-8d51-435fdb2b6ee8,252,hospital,9648543523,False,0,0,12,,,Anandi Water Park ( Covid Care Centre),ESI ,,False,094150 08377,,,,Gopal,05/02/21,,https://mobile.twitter.com/Gentlem88774160/status/1387153272834715650,,,,,,bogus,,accepts_covid,Lucknow,226028,,,,,,,,
Uttar Pradesh,Kanpur Dehat,35,650,CW Volunteers,5f6af61b-4e0a-4e95-8b69-df693dd67de8,4,hospital,7235002769,False,0,0,11,,,hospitsl,"JL Rohtagi, Kanpur",,False,,,,,,,,,,,,,,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,37050c4b-9f23-43c2-929a-1a090efb49b0,234,hospital,7000050719,False,0,0,12,,,HInd Medical College,"Safedabad, Barabanki Road, Near Canal,Lucknow Metro, Lucknow, Uttar Pradesh 225003",,False,9415387752,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,,,,,,3rd_party_verified,,accepts_covid,Lucknow,225003,,,,,,,,
Bihar,Siwan,8,121,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,d5e4edc2-fba5-461a-a70e-9cb3915976fc,503,hospital,1234567890,False,0,0,12,,,Hospital Beds - Siwan,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Siwan,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f353f7bf-2b08-41e2-844a-e65b25c05733,188,hospital,8935003257,False,0,0,12,,,CNS Hospital,"20/154, Sector-25 Crossing,, Indira Nagar, Lucknow, Uttar Pradesh 226016",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,0522 231 0816,,,,Gopal,05/01/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Bihar,Patna,8,112,One time verified numbers,db877f32-6ab8-4889-8885-5e19a2c5aa56,59,hospital,9162413233,False,0,0,9,,,Sir Raj Trust Hospita;,,,False,,,,,,,,,,,,26 Apr 12:22 PM,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,0d3f220f-0525-491c-8c54-5a90faa69a95,314,hospital,8808915240,False,0,0,12,,,Autar Multispeciality Hospital,"Everady Chauraha, Talkatora Road, Tanki, Bulaki Adda, Talkatora, Aishbagh, Lucknow, Uttar Pradesh 226005",ICU Oxygen Support+Ventilator Support provided.,False,9415023340,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Hapur (Panchsheel Nagar),35,643,COVIDFYI,8604723a-cdd2-42cf-9a10-679d660e5cc1,4027,hospital,8057153994,False,0,0,8,,,Saraswathi Institute Of Medical Sciences,,,False,8755377390,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Maharashtra,Pune,22,387,Siam_Covid_Volunteering,64a83ab8-d9cf-490d-b094-3fa72ade581b,11,hospital,9765843763,False,0,0,13,,,Siddhivinayak Covid Center,,available,False,,,,,,,,,,,,4/29/2021 10:08 PM,"5 oxygen beds,20 isolation bed",,,Oxygen Bed,,,,,,,,,,
Puducherry (UT),Mahe,28,475,COVIDFYI,1afa2146-3ee0-4237-b8e5-f9e42a886fa4,3905,hospital,7012224560,False,0,0,8,,,Government General Hospital,,,False,,,,,,,,,https://health.py.gov.in/sites/default/files/NEET-PDF/Report%20of%20Covid-19%20status%2C%20Puducherry%20U.T-HM%20Brief.pdf,,,4/23/2021 20:18:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,b1f80d18-b459-4e5e-800d-8cf7bf604362,248,hospital,6387761660,False,0,0,12,,,Haj House (Covid Care Centre),"Near Amausi International Airport, Sarojini Nagar, Lucknow, Uttar Pradesh, India",Will be available from 15th May 2021,False,,,,,Gopal,05/02/21,,https://mobile.twitter.com/Gentlem88774160/status/1387153272834715650,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,fc432bec-5e3c-4006-b5f7-4f5c35792fa0,3802,hospital,7089334218,False,0,0,8,,,Vishesh Hospital & Diagnostic Solutions,,,False,,,,,,,,,indorelist.pdf,,,4/23/2021 18:58:00,,Unresponsive,,,,,,,,,,,,
Bihar,Begusarai,8,91,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,aa005fc6-25ff-402f-bb96-0e33082d3f54,473,hospital,1234567890,False,0,0,12,,,Hospital Beds - Begusarai,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Begusarai,,,,,,,,,
Uttar Pradesh,Hardoi,35,644,COVIDFYI,e24936a1-0e01-4735-a97b-de4afc821302,4030,hospital,9560703162,False,0,0,8,,,Katiyar Nursing Home Dharmshala Road Hardoi,,,False,9415149239,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 12:50:00,,Available and verified,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,777cf81e-207f-49a5-9a18-322a605182eb,3678,hospital,2612474268,False,0,0,8,anandchildrenhospital@yahoo.com,,Anand Children Hospital,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 17:29:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,86d9f55f-34cc-40ec-ae28-71a7df329654,3674,hospital,9824155991,False,0,0,8,sanjaynaik@hotmail.com,,Pathik Children Hosp,,,False,2612277538,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 20:29:00,,Unresponsive,,,,,,,,,,,,
Delhi (NCT),South Delhi,12,163,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,22736906-9558-48f9-b09c-62c1a7269fac,523,hospital,7042979774,False,0,0,12,help@airfoundation.in,,Terapanth Covid Center,Chattarpur,,False,7371084226,,,,Gopal,05/11/2021,,Whatsapp to check availability,https://twitter.com/AirFoundation2/status/1390540947876847617,,,,,verified,,accepts_covid,Delhi,,,,,,,,,
West Bengal,Hooghly,37,703,Verification App from Ruchika,78e4abfc-a5fb-4c17-b398-328d04d56d24,1919,hospital,3326945775,False,0,0,4,,,Kamala Roy Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Nidhi Rungta,,4/23/2021 8:35pm,,pending (not verified),,,,,,,,,fqFxzVDVSLimOaD8aUOlZQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Chandigarh (UT),Chandigarh,9,125,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,af62a2e3-d182-4ca6-93eb-cd8303f4259c,454,hospital,9779558282,False,0,0,12,,,Chandigarh - Covid Beds,Chandigarh,,False,"0172-2752038,",,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy and other information.,http://chandigarh.gov.in/health_covid19.htm,,,,,verified,,accepts_covid,Chandigarh,,,,,,,,,
Meghalaya,East Garo Hills,24,414,COVIDFYI,2f5bc345-40ad-40fc-a191-f8a842d1016e,3883,hospital,9774760713,False,0,0,8,,,Woodland Hospital Shillong,,,False,9863060371,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/22/2021 17:54:00,,Available and verified,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,11c3a6bb-18fe-424f-ac69-b8a60fb166df,109,hospital,022-21647575,False,0,0,12,,,Manisha Hospital,Mulund,"If O2 or ventilator beds are required - 7711880202 is to be contacted. He is the main person incharge of allocating o2, ICU & Ventilator beds",False,,,,,Pawan,04/30/21,,,,,,,,verified,,accepts_covid,Mumbai,,No,Yes,No,No,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,7cbba5e5-e209-4089-ab3e-57594f700d69,3588,hospital,9825788033,False,0,0,8,drridhdhish@gmail.com,,Nirmal Children Hospital,,,False,2782424111,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 13:39:00,,Available and verified,,,,,,,,,,,,
Gujarat,Anand,14,170,Verification App from Ruchika,1713b9b9-8267-425d-9802-3579bfeec06d,1361,hospital,9824323603,False,0,0,4,a_kothiala@yahoo.co.in,,Apara Hospital,,Available and verified,False,2692251536,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:31pm,,pending (not verified),,,,,,,,,VazNGuDvQqWrpz6Y4doOzw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Bharuch,14,173,Verification App from Ruchika,0e40c22a-2e4f-4b51-bf0a-73cf5b4b3827,1364,hospital,8238055307,False,0,0,4,info@globalbharuchhospital.com,,Global Hospital,,Unresponsive,False,2642265400,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 3:15pm,,pending (not verified),,,,,,,,,4rMoXDqJQEWZ7TF6qn53MQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
West Bengal,Murshidabad,37,709,Verification App from Ruchika,2427a775-5b9b-4a6e-b4cd-c5da197d8f59,1951,hospital,9734462843,False,0,0,4,,,Lalbagh Rainbow Nursing Home,,Available and verified,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Nidhi Rungta,,4/24/2021 4:00pm,,pending (not verified),,,,,,,,,CF7bM9X3RW68z5gakpeW3w,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,aca32e28-fd45-4436-91b1-79e7aca2977c,279,hospital,8840466030,False,0,0,12,,,Sanjeevani Hospital,"H.Non10 Adil Nagar Near Institute Of Environment &Management, Kursi Rd, behind Gayatri Mandir, Lucknow, Uttar Pradesh 226021",ICU Oxygen Support+Ventilator Support provided.,False,9473994947,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttarakhand,Pauri Garhwal,36,690,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f4dd820c-e711-4eba-bca1-fbcecb123c39,462,hospital,1234567890,False,0,0,12,,,Pauri Garhwal Covid Beds,Pauri Garhwal,,False,,,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy.,http://covid19.uk.gov.in/bedssummary.aspx,,,,,verified,,accepts_covid,Pauri,,,,,,,,,
Gujarat,Surendranagar,14,196,Verification App from Ruchika,682713b2-5ca1-47ea-aa7a-7fdcdb5a1e43,1467,hospital,9898298958,False,0,0,4,,,Sterling Hospital-Vadodara,,Unresponsive,False,2652354455,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Nidhi Rungta,,4/22/2021 4:23pm,,pending (not verified),,,,,,,,,ZdyXZz4PSyiQJDrgIvNRgg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,72c862d2-4e10-4971-b2ca-00894e1f9261,286,hospital,9235435015,False,0,0,12,,,SIPS Super Speciality Hospital,"29, Shah Mina Rd, Jawahar Nagar, Chowk, Lucknow, Uttar Pradesh 226003",ICU Oxygen Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Maharashtra,Raigad,22,388,COVIDFYI,3a9c37f1-23b6-4d4d-ada3-44dd1950d0ba,3863,hospital,8888863055,False,0,0,8,,,Civil Hospital,,,False,,,,,,,,,https://mahainfocorona.in/mr/suvidha?field_sarwajanik_suvidha_type_value=1&term_node_tid_depth=11,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,2b7ba49f-adc9-4d95-8f62-84d1c0ebe72c,230,hospital,9044829709,False,0,0,12,7355455139,,Mayo Hospital,"Vikaskhand 2, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,8853268994,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226010,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,c3a28c92-ef1f-4f2f-b464-d3db2bde14e6,224,hospital,731190006,False,0,0,12,7311190444,,Integral College,"Integral University, Kursi Rd, Lucknow, Uttar Pradesh 226026",ICU Support not available.,False,7311190888,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226026,,,,,,,,
Chhattisgarh,Raipur,10,148,CW Volunteers,b998a191-0c9a-424c-90e7-c690dc8dda85,22,hospital,9131010877,False,0,0,11,,as per gov.,hospital,"Mahadeva hospital, mahadeva ghat",,False,,,,,cw9,30.04.21,,,,,,,8,,,oxygen bed,,,,,,,,,,
Chhattisgarh,Raipur,10,148,CW Volunteers,5c24bf19-3316-423d-a846-42e30e37fa9f,21,hospital,9340240899,False,0,0,11,,as per gov.,Ashadeep hospital,"Ashadeep hospital, new Rajendra nagar",,False,,,,,cw9,30.04.21,,,,,,,5,,,oxygen bed,,,,,,,,,,
Chhattisgarh,Raipur,10,148,CW Volunteers,9fc29d8b-d0b0-451b-b36f-b25015c31b48,19,hospital,9109190911,False,0,0,11,,as per gov.,RIMS hospital,bhansoj road RIMS Hospital,,False,,,,,cw9,30.04.21,,,,,,,11,,,icu bed,,,,,,,,,,
Jharkhand,Ranchi,18,274,CW Volunteers,860021e6-9f12-4893-9b83-000e0d7e59dd,7,hospital,7677111010,False,0,0,11,,,Rani hospital,"rani hospital, kutchery",,False,,,,,cw9,29.04.21,,only for children,,,,,,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,CW Volunteers,0cd16306-fd48-4f9f-8e20-0243d316013c,2,hospital,8960059573,False,0,0,11,,,Hospital,"Dr. O.P. Chaudhary Hospital and Research CentreL3, Private Chaudhary Vihar Raebareli Road, Lucknow",Beds available,False,,,,,cw20,29.04.21,,,,himanshu,,,,,,isolation bed,,,,,,,,,,
Uttarakhand,Udham Singh Nagar,36,694,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,55f0e889-3e01-4f46-8f6c-bc47466a2e7f,466,hospital,1234567890,False,0,0,12,,,Udham Singh Nagar Covid Beds,Udham Singh Nagar,,False,,,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy.,http://covid19.uk.gov.in/bedssummary.aspx,,,,,verified,,accepts_covid,Udham Singh Nagar,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,45c9295b-344f-4e53-a495-a4d28fa5e6bb,156,hospital,9640603161,False,0,0,12,,,Srikara Hospital,Secunderabad,O2 sat levels above 90,False,,,,,Nikita,05/01/21,,,,,,,5 oxygen beds avilable,verified,,,Hyderabad,,Available after 12pm tomorrow ,Available ,Available after 12pm tomorrow  ,Depends on the patients discharge tomorrow ,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,b48846ff-4f8a-485d-8c13-ed292ee78609,231,hospital,9918887722,False,0,0,12,7521000951,,Vidya Hospital & Trauma Centre,"Harikansh Garhi Raibareli, Raebareli - Lucknow Rd, Lucknow, Uttar Pradesh 226301",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,7755806555,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226301,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,e0f850d4-dc27-4cd0-88e2-3d6dc2aeb1fe,315,hospital,8858602073,False,0,0,12,,,Medical Care Centre,"Kanpur - Lucknow Rd, Ram Nagar, Alambagh, Lucknow, Uttar Pradesh 226005",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,8881708881,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Rajasthan,Jaipur,30,515,Hotstar Jaipur,dfdcb6c6-2903-4e2f-8725-b5d87ae8e5f5,23,hospital,7791011100,False,0,0,10,,,Arya Hospital,,Unavailable on 1st May ,False,,,,,,01/05/2021 18:00,,,,,,,,Pending ,,Oxygen Bed,Jaipur,,,,,,,,,
Uttar Pradesh,Mathura,35,661,COVIDFYI,eebfda6e-d03d-4610-978c-51df949336cd,4082,hospital,7055318519,False,0,0,8,,,KD Medical College Hospital And Research Center,,Second number not working,False,9897955556,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:51:00,,Available and verified,,,,,,,,,,,,
Jharkhand,Deoghar,18,257,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8904643d-fd92-4c78-b1ac-fddd0f6c01ba,477,hospital,1234567890,False,0,0,12,,,Hospital Beds - Deoghar,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Deoghar,,,,,,,,,
West Bengal,Hooghly,37,703,Verification App from Ruchika,16482fcf-7d2a-4f6d-bbe9-edae1569447d,1920,hospital,3326220136,False,0,0,4,,,Shramajibi Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Varun Kumar,,4/23/2021 5:36pm,,pending (not verified),,,,,,,,,ilKY4R6JTXSnPS.x3LoFkg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8c7629ba-1e1a-43c6-8910-67f04d136deb,278,hospital,8400000784,False,0,0,12,,,Green City Hospital,"D 12 Dwarika Estate Misrapur, Kursi Rd, Lucknow, Uttar Pradesh 226026",ICU Oxygen Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,a24b96d5-6f15-4bc7-937b-4c60bc182a2f,305,hospital,8173065444,False,0,0,12,0522 261 9049,,K. K. Hospital,"87/88 Nabiullah Road Opp. SSP Office, River Bank Colony, Lucknow, Uttar Pradesh 226018",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,9415020124,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Bihar,Saran,8,117,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,80b37fa4-5fe8-4340-8ad7-c1201f7715a5,501,hospital,1234567890,False,0,0,12,,,Hospital Beds - Saran,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Saran,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,7790727d-4167-480d-9e43-50eecbe861b8,132,hospital,022-25946132,False,0,0,12,,,Bhatia Ruby Hospital,Bhandup,"Taking only for patients upto 90 saturation levels. No ICU, No ventilator, No Bipap available",False,,,,,Pawan,04/30/21,,,,,,,10 beds available (only for patients upto 90 saturation levels),verified,,,Mumbai,,,,,,,,,
Haryana,Gurgaon,15,206,CW Volunteers,7f67a158-8ee9-482a-a537-3ab08e5bdd34,65,hospital,8792739537,False,0,0,11,,,Hospital,pristyn care gurugram ,,False,,,,,CW6,04.05.2021,,spo2 =87 or >87,,,,,,,,oxygen bed,,,,,,,,,,
